stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation
Tropicana Field,Tampa Bay Rays,rays,TB,-123.98420664081394,368.70601390711806,388.9938408093732,outfield_outer,-13.9,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-134.47655544889034,358.1372916708033,382.5523018499516,outfield_outer,-15.4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-145.0910003878782,347.6910684154245,376.7498871259482,outfield_outer,-17,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-155.65313552120605,337.191973558794,371.3843368130344,outfield_outer,-18.6,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-166.1838655516542,326.66124352834584,366.50326764324427,outfield_outer,-20.2,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-176.80661488766546,316.22526491624535,362.2968358119966,outfield_outer,-21.9,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-187.49009620439222,305.8541470756078,358.7468403457789,outfield_outer,-23.6,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-197.9960256711112,295.2997525462581,355.5339224819997,outfield_outer,-25.4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-208.60463705227446,284.8475211564123,353.06374057479184,outfield_outer,-27.2,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-219.19312174720932,274.37540287599546,351.1801337271967,outfield_outer,-29,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-229.74737654357412,263.8697448453687,349.8729759118512,outfield_outer,-30.8,11,NE
Fenway Park,Boston Red Sox,red_sox,BOS,247.97458749584092,291.039094024977,382.35474404616957,outfield_outer,30.3,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,239.0645202812635,302.5787574288936,385.62384431531706,outfield_outer,28.7,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,226.02342605084075,309.3426942115936,383.1181170159503,outfield_outer,27.1,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,212.81418911379893,315.8703131301484,380.87259524032675,outfield_outer,25.5,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,199.60276079716206,322.3941287089936,379.1823259909146,outfield_outer,23.8,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,186.4091624315124,328.95302547131223,378.0984908792255,outfield_outer,22.2,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,173.21276247680177,335.5063521282313,377.58068462679296,outfield_outer,20.5,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,160.02828569013295,342.08444517563095,377.6649571406408,outfield_outer,18.8,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,146.83668406223973,348.64793621928055,378.3072761874367,outfield_outer,17.1,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,133.62846541700765,355.1778880565912,379.4837268369289,outfield_outer,15.5,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,120.43812827057526,361.7441954089861,381.2665808242499,outfield_outer,13.8,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,107.23496356626138,368.2835404470029,383.5780280141664,outfield_outer,12.2,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,95.69781064527449,376.27261545136975,388.2514032182153,outfield_outer,10.7,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,91.22901427787079,390.3127575762229,400.83261066543383,outfield_outer,9.9,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,86.41720094865254,404.21268964839294,413.34710727497276,outfield_outer,9.1,5,NE
Fenway Park,Boston Red Sox,red_sox,BOS,77.01584207797738,410.6350781724458,417.79493457517003,outfield_outer,8,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,62.795941343634276,406.7755238452093,411.5940439908935,outfield_outer,6.6,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,48.58644097868512,402.87798203026915,405.7971299205517,outfield_outer,5.2,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,34.36330335655441,399.03077548276957,400.5076733346754,outfield_outer,3.7,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,20.134228824129842,395.2051785817517,395.7177281196493,outfield_outer,2.2,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,5.901383253758981,391.39429427985607,391.43878182818617,outfield_outer,0.6,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-8.311733033450764,387.5098917583623,387.5990210470055,outfield_outer,-0.9,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-22.542962078804347,383.69239490087796,384.35405428336213,outfield_outer,-2.5,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-36.74835775896217,379.7806414386432,381.55442260512194,outfield_outer,-4.1,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-50.233806050138824,379.15350453274976,382.46675054146715,outfield_outer,-5.7,18,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-61.651763866787554,379.3225218527184,384.30003327165116,outfield_outer,-6.9,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-72.1236326871924,368.96125985280764,375.94445023722335,outfield_outer,-8.3,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-82.4458187397653,358.44699037321084,367.80641366795516,outfield_outer,-9.7,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-92.8856001893628,348.04955209063723,360.2307946761789,outfield_outer,-11.2,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-103.26310196990393,337.5906664653005,353.03077247307004,outfield_outer,-12.8,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-113.62211002817426,327.11338857182574,346.2847857908239,outfield_outer,-14.4,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-123.9612833743746,316.6165528067418,340.0182955181182,outfield_outer,-16,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-134.51084915538127,306.3355472473403,334.56634027921757,outfield_outer,-17.8,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-144.9755917900383,295.9641729750458,329.5644305741666,outfield_outer,-19.6,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-155.34171204976735,285.49361339023267,325.01946216982833,outfield_outer,-21.4,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-165.74879802945892,275.0635735822564,321.1426996835702,outfield_outer,-23.3,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-176.20007744881698,264.67818216152216,317.9638460663366,outfield_outer,-25.2,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-186.60938888393403,254.25048840596884,315.3829020005825,outfield_outer,-27.2,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-197.03925169457273,243.84292911524327,313.50253713145406,outfield_outer,-29.2,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-207.486490514245,233.45285073290663,312.33135811384466,outfield_outer,-31.2,37,NE
Fenway Park,Boston Red Sox,red_sox,BOS,-217.86542430739308,222.9948578426077,311.7563948548373,outfield_outer,-33.3,37,NE
Great American Ballpark,Cincinnati Reds,reds,CIN,237.24494947578532,231.5652739320805,331.52321508909057,outfield_outer,34.3,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,229.25418731418446,243.30087372825045,334.2944773070851,outfield_outer,32.5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,221.2121733408928,255.00069771079842,337.5798890147267,outfield_outer,30.7,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,212.76351832697767,266.40559945891835,340.94025598913925,outfield_outer,29,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,204.00373363073945,277.5787348021805,344.48146154715056,outfield_outer,27.2,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,194.94968899661043,288.51436508407056,348.2038484849636,outfield_outer,25.5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,185.75214319281517,299.32996514108925,352.2815446941407,outfield_outer,23.9,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,175.84842564392667,309.4657371240663,355.9377912714374,outfield_outer,22.2,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,165.28180109738656,318.94816679387793,359.2297410782847,outfield_outer,20.5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,154.6493066140136,328.35519928290154,362.95116053307936,outfield_outer,18.9,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,143.63358283165,337.3110034619372,366.61876544109884,outfield_outer,17.3,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,132.52031771105666,346.14632612612513,370.6466156554693,outfield_outer,15.7,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,120.9439906805827,354.36139378278006,374.4321651319761,outfield_outer,14.1,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,109.15355327620249,362.259184856786,378.3466865269522,outfield_outer,12.6,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,97.12137682566664,369.79381291246494,382.3349655797286,outfield_outer,11,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,84.9744986490773,377.1227201572189,386.57756204860374,outfield_outer,9.5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,72.28943211065175,383.498144770827,390.25195584077056,outfield_outer,8,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,59.5538459936186,389.77262563702925,394.29603126155786,outfield_outer,6.5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,46.714433954570154,395.8327129497792,398.5796971508687,outfield_outer,5,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,33.445721284391475,400.85653932893905,402.2494019821614,outfield_outer,3.6,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,20.02090287660342,405.4732143066636,405.96719580795184,outfield_outer,2.1,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,6.439153014903991,409.5982728325582,409.6488835563502,outfield_outer,0.7,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-7.1758417221835575,408.17727610256105,408.24034762738506,outfield_outer,-0.8,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-20.68323147362837,403.80383058553076,404.33319139014515,outfield_outer,-2.2,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-34.20836670930163,399.48559439660374,400.9475682471785,outfield_outer,-3.7,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-47.7172761966021,395.119825076087,397.9907217709735,outfield_outer,-5.2,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-61.233630690771555,390.7746457174649,395.54314715740435,outfield_outer,-6.7,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-74.7465934112153,386.41828389813617,393.581177595375,outfield_outer,-8.2,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-88.26291512799577,382.0749225744624,392.13720640507097,outfield_outer,-9.8,8,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-101.78689554773996,377.7533030807252,391.22644349998217,outfield_outer,-11.3,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-112.90335727335028,369.10385126769165,385.9855192934523,outfield_outer,-12.8,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-122.86091530432687,358.9851991587161,379.4274340693357,outfield_outer,-14.2,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-132.94150539505054,348.98760439280915,373.45119075527674,outfield_outer,-15.6,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-142.88539971244717,338.8539734175528,367.74753942324264,outfield_outer,-17.1,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-152.92478714781282,328.81458598218717,362.6362123104104,outfield_outer,-18.7,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-163.02661428265222,318.83927680505735,358.10076989310795,outfield_outer,-20.3,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-173.06602752044162,308.80198584503023,353.9922546377823,outfield_outer,-22,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-183.09367118264618,298.7510286704374,350.39330695488957,outfield_outer,-23.6,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-193.22946060317648,288.8092234578592,347.4886933402671,outfield_outer,-25.3,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-203.23120265276657,278.7327808672335,344.9563521109172,outfield_outer,-27.1,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-213.290607147877,268.7139122890298,343.07440848187207,outfield_outer,-28.8,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-223.32616603470385,258.67127334379677,341.7387951185252,outfield_outer,-30.6,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-232.37208855532825,247.86291414437036,339.7540459622296,outfield_outer,-32.4,12,ESE
Great American Ballpark,Cincinnati Reds,reds,CIN,-236.99234477324245,234.4379360751491,333.35644189410095,outfield_outer,-34,12,ESE
Coors Field,Colorado Rockies,rockies,COL,251.1183318538329,257.86729623092896,359.9388268282562,outfield_outer,33.2,17,N
Coors Field,Colorado Rockies,rockies,COL,239.6710289673741,267.40017212433133,359.0892008657485,outfield_outer,31.4,17,N
Coors Field,Colorado Rockies,rockies,COL,228.23045533091124,276.94100773474804,358.86691475488914,outfield_outer,29.6,17,N
Coors Field,Colorado Rockies,rockies,COL,216.739406900874,286.42112268952985,359.1838387601443,outfield_outer,27.8,17,N
Coors Field,Colorado Rockies,rockies,COL,205.27924706650626,295.9385423889173,360.1655038277107,outfield_outer,26.1,17,N
Coors Field,Colorado Rockies,rockies,COL,193.85126589069532,305.4945703646162,361.8082998076281,outfield_outer,24.3,17,N
Coors Field,Colorado Rockies,rockies,COL,182.48964670826913,315.12936063747225,364.1551662293025,outfield_outer,22.6,17,N
Coors Field,Colorado Rockies,rockies,COL,171.09033076299747,324.71940297835727,367.03486476248094,outfield_outer,20.8,17,N
Coors Field,Colorado Rockies,rockies,COL,159.65804355969746,334.2702788265748,370.4420469926522,outfield_outer,19.1,17,N
Coors Field,Colorado Rockies,rockies,COL,148.2167532795623,343.8102599233292,374.3977841564796,outfield_outer,17.5,17,N
Coors Field,Colorado Rockies,rockies,COL,136.79125350035184,353.36926863518084,378.92174264610384,outfield_outer,15.9,17,N
Coors Field,Colorado Rockies,rockies,COL,125.3516957954304,362.9114178746169,383.9501853920049,outfield_outer,14.3,17,N
Coors Field,Colorado Rockies,rockies,COL,113.94287255261912,372.4901382937289,389.52776708679403,outfield_outer,12.8,17,N
Coors Field,Colorado Rockies,rockies,COL,102.535576332928,382.07057723667117,395.59002819066205,outfield_outer,11.3,17,N
Coors Field,Colorado Rockies,rockies,COL,91.08950560173318,391.60486600899554,402.05928556954325,outfield_outer,9.8,17,N
Coors Field,Colorado Rockies,rockies,COL,79.63694263815076,401.13143621061255,408.96023247883267,outfield_outer,8.4,17,N
Coors Field,Colorado Rockies,rockies,COL,68.19617312157476,410.67212736868134,416.29594548343397,outfield_outer,7.1,17,N
Coors Field,Colorado Rockies,rockies,COL,56.022765159078645,419.0365768225447,422.7649499795669,outfield_outer,5.7,17,N
Coors Field,Colorado Rockies,rockies,COL,41.42632182311527,419.2076970307625,421.24960936436236,outfield_outer,4.2,17,N
Coors Field,Colorado Rockies,rockies,COL,26.587661598778137,417.8922169627608,418.7371595014494,outfield_outer,2.7,8,N
Coors Field,Colorado Rockies,rockies,COL,11.748610910421304,416.5812091931032,416.7468460721838,outfield_outer,1.2,8,N
Coors Field,Colorado Rockies,rockies,COL,-3.092627532810463,415.29496852802305,415.30648349110606,outfield_outer,-0.3,8,N
Coors Field,Colorado Rockies,rockies,COL,-17.934571263201054,414.0169810627211,414.4052478609367,outfield_outer,-1.9,8,N
Coors Field,Colorado Rockies,rockies,COL,-32.77885783737631,412.7664093210047,414.065891115023,outfield_outer,-3.4,8,N
Coors Field,Colorado Rockies,rockies,COL,-47.622425785814876,411.50742829282945,414.2538581327923,outfield_outer,-5,8,N
Coors Field,Colorado Rockies,rockies,COL,-62.46366422904565,410.2211876277493,414.94955371423174,outfield_outer,-6.5,8,N
Coors Field,Colorado Rockies,rockies,COL,-77.30490267227742,408.9349469626694,416.17765296148656,outfield_outer,-8,8,N
Coors Field,Colorado Rockies,rockies,COL,-92.1452353643315,407.6384524824102,417.9232613083438,outfield_outer,-9.6,8,N
Coors Field,Colorado Rockies,rockies,COL,-106.98432548184886,406.32789108183357,420.17615468969274,outfield_outer,-11.1,8,N
Coors Field,Colorado Rockies,rockies,COL,-119.84999916402604,399.960093330586,417.5309552076685,outfield_outer,-12.5,8,N
Coors Field,Colorado Rockies,rockies,COL,-129.4677906973124,388.5846421041816,409.5850740777525,outfield_outer,-13.8,8,N
Coors Field,Colorado Rockies,rockies,COL,-139.00109713535568,377.13775911415297,401.93804790598944,outfield_outer,-15.2,8,N
Coors Field,Colorado Rockies,rockies,COL,-148.48846096792795,365.65275976597087,394.6527128566262,outfield_outer,-16.6,8,N
Coors Field,Colorado Rockies,rockies,COL,-157.982212127786,354.1732139629347,387.81057855301407,outfield_outer,-18,8,N
Coors Field,Colorado Rockies,rockies,COL,-167.58503518602285,342.784584134294,381.5573549788044,outfield_outer,-19.5,8,N
Coors Field,Colorado Rockies,rockies,COL,-177.13258800400467,331.34951824907455,375.72391057382845,outfield_outer,-21.1,8,N
Coors Field,Colorado Rockies,rockies,COL,-186.58370372584298,319.83558102366055,370.2813489561629,outfield_outer,-22.7,8,N
Coors Field,Colorado Rockies,rockies,COL,-196.14210772593233,308.4096722360799,365.4972672290964,outfield_outer,-24.3,8,N
Coors Field,Colorado Rockies,rockies,COL,-205.69497975550755,296.97913010189023,361.25756519787114,outfield_outer,-26,8,N
Coors Field,Colorado Rockies,rockies,COL,-215.2828965373997,285.578074017765,357.63327851477806,outfield_outer,-27.8,8,N
Coors Field,Colorado Rockies,rockies,COL,-224.85833445279852,274.166448509279,354.5821654582725,outfield_outer,-29.5,8,N
Coors Field,Colorado Rockies,rockies,COL,-234.34147166461545,262.67794174681046,352.01651441697805,outfield_outer,-31.3,8,N
Coors Field,Colorado Rockies,rockies,COL,-243.79971083194977,251.1690539235791,350.0345592232403,outfield_outer,-33.1,8,N
Coors Field,Colorado Rockies,rockies,COL,-253.20790070772784,239.6319392804548,348.62258576306573,outfield_outer,-34.9,8,N
Kauffman Stadium,Kansas City Royals,royals,KC,245.942577599478,261.24039095098885,358.7956149961991,outfield_outer,32.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,240.9260345114745,275.483661886892,365.97349913898904,outfield_outer,30.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,232.68346420422964,288.06324665576994,370.2999170779599,outfield_outer,29.2,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,222.00529727470047,298.75592169277127,372.21156989610813,outfield_outer,27.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,211.36167877083147,309.4828575958746,374.77112802153334,outfield_outer,25.7,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,200.68976585670697,320.1817285532926,377.8792418471729,outfield_outer,24.1,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,190.0043216774517,330.8671727325483,381.54256413687125,outfield_outer,22.4,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,179.19956033575824,341.42964843343174,385.59912766227296,outfield_outer,20.8,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,167.69054519495538,351.22249204688444,389.20092223349775,outfield_outer,19.1,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,156.00895495301856,360.8068813269191,393.0908287385887,outfield_outer,17.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,143.72047807326007,369.57713757236047,396.53856865856807,outfield_outer,15.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,131.05295750072074,377.81665157986174,399.9003624413266,outfield_outer,14.3,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,118.12830399095262,385.6424527460898,403.32914296365817,outfield_outer,12.8,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,104.68749314872706,392.5250502347766,406.24547540074667,outfield_outer,11.2,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,90.8439422442768,398.5702975186738,408.79200567844475,outfield_outer,9.6,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,76.53219893602171,403.393987906035,410.5896819852115,outfield_outer,8.1,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,62.009200894066566,407.5639619111495,412.2541983342724,outfield_outer,6.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,47.25449391269367,410.80931510995356,413.51817442048895,outfield_outer,4.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,32.37167257761241,413.424069005398,414.68950555620796,outfield_outer,3.4,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,17.348760063555137,414.9923316838705,415.3548059576997,outfield_outer,1.8,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,2.255283016441211,415.57913492000006,415.5852544091764,outfield_outer,0.2,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-12.840304150246626,414.95970630359005,415.1583207238325,outfield_outer,-1.3,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-27.90998985727063,413.97551958381854,414.9152905696842,outfield_outer,-2.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-42.86310153446861,411.8085999659221,414.03329392579894,outfield_outer,-4.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-57.694615429482106,408.9187969468838,412.9688258767756,outfield_outer,-6,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-72.2915711118607,405.03146101716237,411.43232209868773,outfield_outer,-7.6,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-86.57740890147295,400.12832187007496,409.38774003950726,outfield_outer,-9.2,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-100.6520179159052,394.62872205481864,407.2623932812395,outfield_outer,-10.7,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-114.30708579356528,388.1627680657984,404.64360167327527,outfield_outer,-12.3,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-127.4725983883521,380.75961360797317,401.5310034041844,outfield_outer,-13.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-139.97248330685034,372.2921454390198,397.7357635901941,outfield_outer,-15.5,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-151.89914685455346,363.0126437444432,393.51179186076655,outfield_outer,-17,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-163.60398950698288,353.4547533979602,389.4823848163275,outfield_outer,-18.6,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-175.2797649860156,343.8638972559863,385.9603293728882,outfield_outer,-20.3,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-186.5812483488568,333.83233199945454,382.4350770047275,outfield_outer,-21.9,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-197.73135249156377,323.6392761184362,379.26253282470236,outfield_outer,-23.6,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-208.4167966708198,312.9538319391803,376.00221017959797,outfield_outer,-25.2,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-219.02547337701097,302.19303990625497,373.2194948764161,outfield_outer,-27,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-229.68578233831525,291.4841725685386,371.10454250295766,outfield_outer,-28.7,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-238.70773476009182,279.4292625440367,367.50795283938896,outfield_outer,-30.4,9,NE
Kauffman Stadium,Kansas City Royals,royals,KC,-244.49557910124963,265.53224653941976,360.95077524826934,outfield_outer,-32,9,NE
Comerica Park,Detroit Tigers,tigers,DET,237.1249357565595,251.23050405799054,345.4634587431563,outfield_outer,32.5,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,226.53966204234098,261.8956557904394,346.27958790573024,outfield_outer,30.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,215.86973324423414,272.47610392726097,347.6247530632943,outfield_outer,28.8,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,205.21980351127857,283.07722678567353,349.6396488927928,outfield_outer,27,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,194.619931617493,293.727841415777,352.3534625990917,outfield_outer,25.1,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,184.02099721158748,304.37983613883745,355.68358419057324,outfield_outer,23.4,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,173.41350909921988,315.02330648794526,359.5996784880419,outfield_outer,21.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,162.81710167419917,325.67793155206806,364.1092194625399,outfield_outer,19.9,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,152.19533295112583,336.30730858887324,369.14228311370084,outfield_outer,18.3,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,146.49381876842378,349.87553976987635,379.3063831081915,outfield_outer,17,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,141.97189544124538,364.09242645374536,390.7931858363908,outfield_outer,16,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,132.4022719407121,375.49976386415136,398.15880534919194,outfield_outer,14.6,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,121.78516900515922,386.13379291484057,404.88385176543676,outfield_outer,13.1,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,111.18448710671319,396.7841568708582,412.0675397515566,outfield_outer,11.7,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,100.5498780221876,407.40067946383033,419.62553735189596,outfield_outer,10.4,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,89.9033401953668,418.0052508601375,427.56403067251847,outfield_outer,9.1,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,79.1559761168841,428.44086056572286,435.6916794676183,outfield_outer,7.9,11,SSE
Comerica Park,Detroit Tigers,tigers,DET,64.36073801013379,429.9626567680051,434.7530227752424,outfield_outer,6.4,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,49.341637197819736,429.48339107783283,432.3084319939596,outfield_outer,4.9,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,34.320630524334504,429.0665695633303,430.43701838530575,outfield_outer,3.4,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,19.300806028601887,428.61707300110834,429.0514146129705,outfield_outer,1.9,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,4.282251457443468,428.145370412891,428.1667851241341,outfield_outer,0.4,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-10.737403172878293,427.69001839812137,427.8247814985503,outfield_outer,-1.1,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-25.756769699468364,427.21954695221604,427.9952715666473,outfield_outer,-2.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-40.77499182846215,426.7232591232575,428.6669334522852,outfield_outer,-4.1,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-55.79441153497361,426.27780322850754,429.9136912030788,outfield_outer,-5.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-69.52460275539866,422.26852811050264,427.95371270840303,outfield_outer,-7,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-80.25010269519088,411.74395572387937,419.4915542150243,outfield_outer,-8.3,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-90.87441653711926,401.1171611767805,411.2823076324596,outfield_outer,-9.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-101.57105655248519,390.5640234789934,403.5553691444185,outfield_outer,-10.9,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-112.15736373514882,379.89942816754916,396.109643611525,outfield_outer,-12.3,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-122.85680523449571,369.3487775964634,389.245827343632,outfield_outer,-13.8,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-133.51487057155626,358.7562341784437,382.7953189703837,outfield_outer,-15.3,8,SSE
